date,city_name,co_aqi_value,ozone_aqi_value,no2_aqi_value,pm2.5_aqi_value,aqi_value,aqi_category
2025-04-19,Chennai,141.0,138.5,131.5,145.9,167.5,Unhealthy
2025-04-20,Chennai,137.2,145.1,129.0,135.5,161.2,Unhealthy
2025-04-21,Chennai,184.4,191.7,174.1,193.0,205.5,Very Unhealthy
2025-04-22,Chennai,165.9,170.3,140.2,176.1,192.3,Unhealthy
2025-04-23,Chennai,206.5,178.7,177.2,197.3,235.6,Very Unhealthy
2025-04-24,Chennai,169.3,182.5,150.0,196.2,186.7,Unhealthy
2025-04-25,Chennai,174.3,190.6,187.4,198.4,203.2,Very Unhealthy
2025-04-26,Chennai,116.8,135.1,117.1,148.9,135.7,Unhealthy for Sensitive Groups
2025-04-27,Chennai,141.6,138.3,119.9,150.8,158.3,Unhealthy
2025-04-28,Chennai,167.3,183.0,164.1,205.5,199.5,Unhealthy
2025-04-29,Chennai,157.8,172.0,156.9,187.8,200.8,Very Unhealthy
2025-04-30,Chennai,198.7,179.1,186.6,212.8,201.9,Very Unhealthy
2025-05-01,Chennai,182.1,180.5,193.7,203.1,201.8,Very Unhealthy
2025-05-02,Chennai,190.5,198.0,187.6,201.9,214.6,Very Unhealthy
2025-05-03,Chennai,118.1,146.3,124.1,110.8,157.2,Unhealthy
2025-05-04,Chennai,149.4,154.9,154.7,171.0,172.0,Unhealthy
2025-05-05,Chennai,165.1,179.5,164.3,209.8,216.6,Very Unhealthy
2025-05-06,Chennai,163.7,180.6,164.4,180.0,213.7,Very Unhealthy
2025-05-07,Chennai,160.8,172.7,140.7,169.1,172.7,Unhealthy
2025-05-08,Chennai,190.6,184.5,168.2,201.8,201.4,Very Unhealthy
2025-05-09,Chennai,187.7,177.9,162.7,206.9,214.1,Very Unhealthy
2025-05-10,Chennai,117.3,120.4,129.7,131.7,155.7,Unhealthy
2025-05-11,Chennai,120.4,118.0,118.1,135.4,148.9,Unhealthy for Sensitive Groups
2025-05-12,Chennai,187.9,174.0,177.0,169.9,196.2,Unhealthy
2025-05-13,Chennai,190.3,189.8,182.2,203.9,222.8,Very Unhealthy
2025-05-14,Chennai,191.2,201.2,174.9,190.1,206.7,Very Unhealthy
2025-05-15,Chennai,164.9,172.1,155.0,178.7,188.1,Unhealthy
2025-05-16,Chennai,170.6,176.6,168.7,181.9,189.8,Unhealthy
2025-05-17,Chennai,133.8,134.6,132.1,160.9,156.6,Unhealthy
2025-05-18,Chennai,124.6,128.6,110.3,131.7,153.9,Unhealthy
2025-05-19,Chennai,160.5,166.1,170.5,181.8,195.4,Unhealthy
2025-05-20,Chennai,184.4,208.8,173.4,187.5,223.6,Very Unhealthy
2025-05-21,Chennai,161.9,179.8,150.5,182.5,179.6,Unhealthy
2025-05-22,Chennai,167.5,171.9,155.6,177.8,160.8,Unhealthy
2025-05-23,Chennai,159.7,176.5,165.5,162.9,192.0,Unhealthy
2025-05-24,Chennai,138.8,131.9,143.5,162.7,160.2,Unhealthy
2025-05-25,Chennai,140.5,133.9,129.8,152.7,161.8,Unhealthy
2025-05-26,Chennai,186.1,188.0,171.5,203.3,226.7,Very Unhealthy
2025-05-27,Chennai,155.7,188.2,153.6,179.1,184.7,Unhealthy
2025-05-28,Chennai,177.5,197.0,181.4,191.2,213.1,Very Unhealthy
2025-05-29,Chennai,185.3,188.3,178.3,209.8,229.7,Very Unhealthy
2025-05-30,Chennai,175.6,195.9,175.7,204.4,202.2,Very Unhealthy
2025-05-31,Chennai,150.0,146.5,127.1,152.3,137.5,Unhealthy for Sensitive Groups
2025-06-01,Chennai,108.2,107.7,97.9,119.0,110.1,Unhealthy for Sensitive Groups
2025-06-02,Chennai,137.5,141.7,121.4,138.8,139.7,Unhealthy for Sensitive Groups
2025-06-03,Chennai,132.1,139.4,122.6,118.2,137.2,Unhealthy for Sensitive Groups
2025-06-04,Chennai,117.0,126.1,123.8,150.1,155.2,Unhealthy
2025-06-05,Chennai,158.0,162.1,158.7,169.1,189.1,Unhealthy
2025-06-06,Chennai,139.9,142.3,119.5,154.3,161.9,Unhealthy
2025-06-07,Chennai,112.0,124.6,103.6,113.8,124.4,Unhealthy for Sensitive Groups
2025-06-08,Chennai,114.2,122.1,117.8,142.2,127.7,Unhealthy for Sensitive Groups
2025-06-09,Chennai,143.7,144.0,125.9,159.1,138.1,Unhealthy for Sensitive Groups
2025-06-10,Chennai,121.8,127.5,132.6,136.8,139.2,Unhealthy for Sensitive Groups
2025-06-11,Chennai,132.4,158.4,132.3,153.0,163.7,Unhealthy
2025-06-12,Chennai,120.2,131.2,117.7,139.3,145.1,Unhealthy for Sensitive Groups
2025-06-13,Chennai,148.6,165.1,137.5,169.8,179.2,Unhealthy
2025-06-14,Chennai,123.1,117.5,114.6,140.6,132.6,Unhealthy for Sensitive Groups
2025-06-15,Chennai,101.7,103.0,104.2,114.9,125.3,Unhealthy for Sensitive Groups
2025-06-16,Chennai,145.1,148.2,141.2,168.3,177.8,Unhealthy
2025-06-17,Chennai,134.1,137.1,118.5,137.7,143.5,Unhealthy for Sensitive Groups
2025-06-18,Chennai,156.5,157.3,153.4,151.0,167.5,Unhealthy
2025-06-19,Chennai,149.3,154.4,144.0,168.7,179.4,Unhealthy
2025-06-20,Chennai,168.7,147.8,155.0,175.4,179.4,Unhealthy
2025-06-21,Chennai,113.5,99.3,110.4,133.4,128.2,Unhealthy for Sensitive Groups
2025-06-22,Chennai,109.0,120.7,83.3,100.4,112.8,Unhealthy for Sensitive Groups
2025-06-23,Chennai,156.5,153.2,142.1,157.3,179.8,Unhealthy
2025-06-24,Chennai,152.1,134.3,147.1,161.9,171.2,Unhealthy
2025-06-25,Chennai,148.2,146.9,134.3,171.0,176.8,Unhealthy
2025-06-26,Chennai,132.2,139.1,124.4,151.3,133.4,Unhealthy for Sensitive Groups
2025-06-27,Chennai,128.6,130.1,137.7,147.5,142.9,Unhealthy for Sensitive Groups
2025-06-28,Chennai,105.4,104.9,92.4,120.4,108.1,Unhealthy for Sensitive Groups
2025-06-29,Chennai,116.2,105.2,116.9,134.3,122.0,Unhealthy for Sensitive Groups
2025-06-30,Chennai,137.8,136.1,127.6,161.9,147.0,Unhealthy for Sensitive Groups
2025-07-01,Chennai,127.0,143.7,117.5,143.4,139.0,Unhealthy for Sensitive Groups
2025-07-02,Chennai,146.8,149.0,140.2,164.0,149.6,Unhealthy for Sensitive Groups
2025-07-03,Chennai,153.5,158.5,149.2,166.4,166.6,Unhealthy
2025-07-04,Chennai,136.1,131.1,124.2,138.3,152.3,Unhealthy
2025-07-05,Chennai,123.7,105.7,101.0,115.8,138.0,Unhealthy for Sensitive Groups
2025-07-06,Chennai,92.1,110.4,88.2,110.2,110.4,Unhealthy for Sensitive Groups
2025-07-07,Chennai,145.5,148.5,142.0,142.8,156.3,Unhealthy
2025-07-08,Chennai,148.9,158.7,144.8,161.4,168.6,Unhealthy
2025-07-09,Chennai,124.2,148.9,137.2,165.4,158.3,Unhealthy
2025-07-10,Chennai,122.0,130.5,128.8,141.6,144.8,Unhealthy for Sensitive Groups
2025-07-11,Chennai,136.7,128.6,119.6,143.2,149.4,Unhealthy for Sensitive Groups
2025-07-12,Chennai,108.4,118.8,100.7,118.2,130.5,Unhealthy for Sensitive Groups
2025-07-13,Chennai,94.6,111.5,105.9,117.3,126.7,Unhealthy for Sensitive Groups
2025-07-14,Chennai,159.3,154.2,128.9,157.8,162.1,Unhealthy
2025-07-15,Chennai,114.2,127.4,125.4,135.0,138.6,Unhealthy for Sensitive Groups
2025-07-16,Chennai,135.4,147.8,160.2,171.7,176.3,Unhealthy
2025-07-17,Chennai,149.0,158.0,132.9,147.5,188.0,Unhealthy
2025-07-18,Chennai,129.6,129.0,122.7,130.1,150.2,Unhealthy
2025-07-19,Chennai,116.2,116.7,118.7,126.8,137.1,Unhealthy for Sensitive Groups
2025-07-20,Chennai,124.9,117.7,119.1,123.3,138.7,Unhealthy for Sensitive Groups
2025-07-21,Chennai,147.1,144.9,135.4,156.6,153.4,Unhealthy
2025-07-22,Chennai,124.7,143.4,127.4,131.6,147.7,Unhealthy for Sensitive Groups
2025-07-23,Chennai,134.8,133.4,134.2,149.3,156.7,Unhealthy
2025-07-24,Chennai,127.4,128.4,127.6,153.4,147.9,Unhealthy for Sensitive Groups
2025-07-25,Chennai,120.2,120.0,111.3,141.4,151.9,Unhealthy
2025-07-26,Chennai,116.2,110.8,107.4,123.9,122.4,Unhealthy for Sensitive Groups
2025-07-27,Chennai,104.9,118.5,101.4,128.1,137.3,Unhealthy for Sensitive Groups
2025-07-28,Chennai,147.7,155.8,150.4,171.7,151.4,Unhealthy
2025-07-29,Chennai,154.9,148.4,135.7,168.5,180.6,Unhealthy
2025-07-30,Chennai,149.2,154.7,137.6,162.7,154.4,Unhealthy
2025-07-31,Chennai,134.3,147.8,132.2,140.6,125.8,Unhealthy for Sensitive Groups
2025-08-01,Chennai,143.0,147.8,139.6,165.6,164.5,Unhealthy
2025-08-02,Chennai,87.7,96.2,103.8,110.0,112.3,Unhealthy for Sensitive Groups
2025-08-03,Chennai,109.7,119.4,96.4,111.3,127.2,Unhealthy for Sensitive Groups
2025-08-04,Chennai,134.8,141.1,119.6,145.3,151.4,Unhealthy
2025-08-05,Chennai,132.4,132.5,134.2,142.1,139.0,Unhealthy for Sensitive Groups
2025-08-06,Chennai,133.6,126.7,133.3,162.4,171.4,Unhealthy
2025-08-07,Chennai,139.2,137.8,124.7,132.7,150.5,Unhealthy
2025-08-08,Chennai,129.1,138.7,127.0,144.7,124.5,Unhealthy for Sensitive Groups
2025-08-09,Chennai,102.0,89.9,96.1,102.1,108.2,Unhealthy for Sensitive Groups
2025-08-10,Chennai,100.4,106.9,108.4,105.4,130.2,Unhealthy for Sensitive Groups
2025-08-11,Chennai,129.7,138.1,126.8,132.8,154.9,Unhealthy
2025-08-12,Chennai,125.2,142.3,127.2,137.3,147.9,Unhealthy for Sensitive Groups
2025-08-13,Chennai,144.1,139.2,122.5,160.9,152.2,Unhealthy
2025-08-14,Chennai,156.1,166.0,140.2,170.5,164.0,Unhealthy
2025-08-15,Chennai,121.1,128.3,105.3,122.5,151.6,Unhealthy
2025-08-16,Chennai,100.5,101.2,98.1,102.7,132.5,Unhealthy for Sensitive Groups
2025-08-17,Chennai,110.6,111.9,96.0,120.9,130.2,Unhealthy for Sensitive Groups
2025-08-18,Chennai,135.7,143.4,110.1,149.2,156.5,Unhealthy
2025-08-19,Chennai,129.5,133.4,138.0,164.5,145.4,Unhealthy for Sensitive Groups
2025-08-20,Chennai,148.2,150.9,147.3,167.6,152.1,Unhealthy
2025-08-21,Chennai,149.2,136.8,132.8,143.4,154.9,Unhealthy
2025-08-22,Chennai,135.7,138.6,127.9,153.4,158.6,Unhealthy
2025-08-23,Chennai,104.7,103.4,99.2,118.0,125.9,Unhealthy for Sensitive Groups
2025-08-24,Chennai,105.7,119.1,117.4,116.6,126.8,Unhealthy for Sensitive Groups
2025-08-25,Chennai,130.2,141.5,118.0,136.7,140.3,Unhealthy for Sensitive Groups
2025-08-26,Chennai,123.9,123.0,122.2,132.0,156.7,Unhealthy
2025-08-27,Chennai,143.5,160.3,147.9,164.2,154.4,Unhealthy
2025-08-28,Chennai,146.1,136.7,140.1,140.5,153.5,Unhealthy
2025-08-29,Chennai,133.5,136.3,121.2,141.4,156.9,Unhealthy
2025-08-30,Chennai,107.3,109.8,105.8,130.9,128.5,Unhealthy for Sensitive Groups
2025-08-31,Chennai,110.6,106.1,99.0,112.5,120.8,Unhealthy for Sensitive Groups
2025-09-01,Chennai,200.0,166.3,178.4,174.3,217.9,Very Unhealthy
2025-09-02,Chennai,158.2,163.9,139.2,155.6,180.7,Unhealthy
2025-09-03,Chennai,169.7,184.2,173.2,191.3,202.3,Very Unhealthy
2025-09-04,Chennai,168.4,178.7,167.7,179.9,188.1,Unhealthy
2025-09-05,Chennai,161.1,176.9,164.9,183.5,198.1,Unhealthy
2025-09-06,Chennai,143.6,137.7,144.5,154.8,154.3,Unhealthy
2025-09-07,Chennai,142.6,136.9,135.7,147.3,171.1,Unhealthy
2025-09-08,Chennai,179.1,172.0,164.6,187.3,206.6,Very Unhealthy
2025-09-09,Chennai,168.7,171.1,164.6,188.3,212.9,Very Unhealthy
2025-09-10,Chennai,186.2,207.6,181.1,219.7,218.4,Very Unhealthy
2025-09-11,Chennai,179.0,195.1,188.7,209.9,223.1,Very Unhealthy
2025-09-12,Chennai,192.0,204.1,160.4,182.8,207.4,Very Unhealthy
2025-09-13,Chennai,150.4,152.5,143.2,162.6,160.5,Unhealthy
2025-09-14,Chennai,142.8,147.4,136.1,161.6,165.6,Unhealthy
2025-09-15,Chennai,191.5,180.8,177.0,211.8,214.3,Very Unhealthy
2025-09-16,Chennai,164.2,190.6,154.5,180.1,176.1,Unhealthy
2025-09-17,Chennai,169.4,161.2,161.1,149.4,180.4,Unhealthy
2025-09-18,Chennai,182.1,172.2,167.9,181.3,197.3,Unhealthy
2025-09-19,Chennai,168.8,168.1,145.2,170.6,186.9,Unhealthy
2025-09-20,Chennai,143.7,146.8,141.0,147.1,148.4,Unhealthy for Sensitive Groups
2025-09-21,Chennai,135.8,138.5,141.2,155.4,157.1,Unhealthy
2025-09-22,Chennai,178.1,159.7,170.3,168.9,190.6,Unhealthy
2025-09-23,Chennai,164.4,163.5,166.0,182.0,180.7,Unhealthy
2025-09-24,Chennai,154.8,187.9,160.5,163.0,199.0,Unhealthy
2025-09-25,Chennai,155.1,164.0,150.5,176.6,176.0,Unhealthy
2025-09-26,Chennai,161.7,163.9,157.6,174.1,203.5,Very Unhealthy
2025-09-27,Chennai,131.7,144.3,121.2,160.5,140.7,Unhealthy for Sensitive Groups
2025-09-28,Chennai,138.7,114.5,141.7,138.5,133.3,Unhealthy for Sensitive Groups
2025-09-29,Chennai,169.8,173.4,159.0,172.4,183.4,Unhealthy
2025-09-30,Chennai,169.7,193.5,174.8,200.3,201.1,Very Unhealthy
2025-10-01,Chennai,178.7,201.8,176.4,211.1,208.8,Very Unhealthy
2025-10-02,Chennai,186.3,200.6,170.9,208.0,213.3,Very Unhealthy
2025-10-03,Chennai,148.7,154.7,150.9,181.4,192.0,Unhealthy
2025-10-04,Chennai,117.9,130.4,142.4,129.9,145.9,Unhealthy for Sensitive Groups
2025-10-05,Chennai,127.4,148.5,126.4,140.8,163.3,Unhealthy
2025-10-06,Chennai,165.7,170.8,168.2,181.3,201.1,Very Unhealthy
2025-10-07,Chennai,166.9,185.7,184.1,203.2,206.2,Very Unhealthy
2025-10-08,Chennai,166.2,178.2,163.7,191.1,196.1,Unhealthy
2025-10-09,Chennai,175.7,183.7,177.3,212.2,216.8,Very Unhealthy
2025-10-10,Chennai,173.6,161.2,162.2,185.8,193.9,Unhealthy
2025-10-11,Chennai,128.6,140.7,140.5,151.6,146.5,Unhealthy for Sensitive Groups
2025-10-12,Chennai,130.5,138.6,120.1,127.3,132.5,Unhealthy for Sensitive Groups
2025-10-13,Chennai,184.4,181.8,180.2,197.0,204.9,Very Unhealthy
2025-10-14,Chennai,151.3,149.9,155.2,168.2,192.8,Unhealthy
2025-10-15,Chennai,153.7,176.8,155.9,169.6,183.4,Unhealthy
2025-10-16,Chennai,161.9,178.1,170.3,196.0,193.7,Unhealthy
2025-10-17,Chennai,166.8,190.3,176.2,194.6,202.3,Very Unhealthy
2025-10-18,Chennai,138.6,129.6,127.3,153.4,145.0,Unhealthy for Sensitive Groups
2025-10-19,Chennai,149.2,146.7,135.8,140.0,153.1,Unhealthy
2025-10-20,Chennai,175.3,171.3,172.4,180.0,213.2,Very Unhealthy
2025-10-21,Chennai,174.1,168.6,166.1,175.7,195.3,Unhealthy
2025-10-22,Chennai,191.8,198.0,180.4,190.6,205.1,Very Unhealthy
2025-10-23,Chennai,177.2,180.9,167.6,194.6,199.3,Unhealthy
2025-10-24,Chennai,158.1,158.7,150.5,166.5,176.7,Unhealthy
2025-10-25,Chennai,134.5,157.6,120.8,144.4,158.6,Unhealthy
2025-10-26,Chennai,123.6,127.5,136.7,150.6,161.8,Unhealthy
2025-10-27,Chennai,178.9,190.1,163.9,190.3,185.4,Unhealthy
2025-10-28,Chennai,164.5,184.5,175.4,200.8,197.9,Unhealthy
2025-10-29,Chennai,168.9,178.4,176.3,208.8,200.9,Very Unhealthy
2025-10-30,Chennai,184.1,186.0,183.9,210.3,200.9,Very Unhealthy
2025-10-31,Chennai,180.0,199.1,177.1,207.1,207.8,Very Unhealthy
2025-11-01,Chennai,179.8,187.4,162.1,209.6,200.5,Very Unhealthy
2025-11-02,Chennai,172.9,202.5,168.6,196.9,205.6,Very Unhealthy
2025-11-03,Chennai,195.4,208.1,188.9,220.2,246.1,Very Unhealthy
2025-11-04,Chennai,225.5,227.6,222.7,263.7,250.0,Very Unhealthy
2025-11-05,Chennai,197.1,204.8,185.0,218.7,238.2,Very Unhealthy
2025-11-06,Chennai,216.2,226.8,209.9,232.2,253.3,Very Unhealthy
2025-11-07,Chennai,203.8,210.7,202.4,223.6,251.4,Very Unhealthy
2025-11-08,Chennai,177.7,187.0,182.4,196.7,190.3,Unhealthy
2025-11-09,Chennai,172.6,174.4,171.0,185.3,208.5,Very Unhealthy
2025-11-10,Chennai,191.6,190.7,180.3,203.8,216.1,Very Unhealthy
2025-11-11,Chennai,208.6,216.6,191.8,226.8,238.4,Very Unhealthy
2025-11-12,Chennai,212.0,237.8,226.2,236.7,247.1,Very Unhealthy
2025-11-13,Chennai,224.5,218.9,209.4,213.4,229.5,Very Unhealthy
2025-11-14,Chennai,196.2,195.8,194.4,227.8,222.6,Very Unhealthy
2025-11-15,Chennai,161.5,156.9,156.5,173.1,165.0,Unhealthy
2025-11-16,Chennai,175.4,186.5,157.3,191.3,187.9,Unhealthy
2025-11-17,Chennai,207.6,250.9,219.9,239.0,261.5,Very Unhealthy
2025-11-18,Chennai,229.8,217.9,205.5,224.2,234.8,Very Unhealthy
2025-11-19,Chennai,210.4,195.3,196.8,220.5,235.0,Very Unhealthy
2025-11-20,Chennai,184.0,194.8,200.6,220.7,229.8,Very Unhealthy
2025-11-21,Chennai,195.2,218.9,192.2,214.5,219.9,Very Unhealthy
2025-11-22,Chennai,146.8,146.1,136.4,157.4,154.4,Unhealthy
2025-11-23,Chennai,154.2,172.9,158.5,169.4,204.7,Very Unhealthy
2025-11-24,Chennai,201.0,217.5,205.3,218.8,234.3,Very Unhealthy
2025-11-25,Chennai,214.7,228.8,215.4,255.8,270.7,Very Unhealthy
2025-11-26,Chennai,215.0,229.0,205.6,243.2,232.7,Very Unhealthy
2025-11-27,Chennai,201.4,201.9,182.0,198.4,219.3,Very Unhealthy
2025-11-28,Chennai,222.4,233.1,207.6,233.6,261.9,Very Unhealthy
2025-11-29,Chennai,152.9,165.5,143.2,171.5,167.8,Unhealthy
2025-11-30,Chennai,159.1,157.3,150.7,168.1,172.5,Unhealthy
2025-12-01,Chennai,226.4,227.7,207.5,230.6,252.3,Very Unhealthy
2025-12-02,Chennai,208.2,221.3,211.8,240.8,243.1,Very Unhealthy
2025-12-03,Chennai,228.0,234.4,227.1,239.5,269.0,Very Unhealthy
2025-12-04,Chennai,210.8,215.6,190.2,209.1,233.7,Very Unhealthy
2025-12-05,Chennai,193.0,211.2,179.2,212.5,217.6,Very Unhealthy
2025-12-06,Chennai,168.7,167.4,162.0,188.8,181.6,Unhealthy
2025-12-07,Chennai,143.4,142.0,134.5,162.2,156.2,Unhealthy
2025-12-08,Chennai,208.0,225.6,198.0,247.3,243.1,Very Unhealthy
2025-12-09,Chennai,181.3,214.0,200.5,208.2,223.7,Very Unhealthy
2025-12-10,Chennai,221.0,225.5,202.3,224.3,240.5,Very Unhealthy
2025-12-11,Chennai,240.4,226.8,223.8,253.9,242.5,Very Unhealthy
2025-12-12,Chennai,232.8,238.9,231.5,237.2,255.6,Very Unhealthy
2025-12-13,Chennai,164.0,171.7,153.4,175.5,181.5,Unhealthy
2025-12-14,Chennai,160.6,161.9,162.6,193.2,209.4,Very Unhealthy
2025-12-15,Chennai,230.8,236.7,226.0,243.3,271.9,Very Unhealthy
2025-12-16,Chennai,221.0,246.1,224.6,243.9,263.8,Very Unhealthy
2025-12-17,Chennai,210.3,222.2,204.3,234.3,250.7,Very Unhealthy
2025-12-18,Chennai,198.1,215.6,196.6,209.8,237.0,Very Unhealthy
2025-12-19,Chennai,208.7,214.9,201.7,239.9,245.6,Very Unhealthy
2025-12-20,Chennai,164.0,167.5,144.0,172.4,204.6,Very Unhealthy
2025-12-21,Chennai,149.5,145.6,127.2,155.1,161.0,Unhealthy
2025-12-22,Chennai,211.2,215.7,210.5,233.0,244.9,Very Unhealthy
2025-12-23,Chennai,186.0,199.9,185.8,186.8,206.1,Very Unhealthy
2025-12-24,Chennai,235.2,241.2,224.1,237.5,247.5,Very Unhealthy
2025-12-25,Chennai,196.1,214.9,206.2,225.1,239.5,Very Unhealthy
2025-12-26,Chennai,201.4,208.8,185.2,209.9,228.9,Very Unhealthy
2025-12-27,Chennai,150.9,149.8,155.4,160.9,180.1,Unhealthy
2025-12-28,Chennai,169.1,167.8,152.4,189.6,193.6,Unhealthy
2025-12-29,Chennai,219.4,222.2,212.8,247.0,260.0,Very Unhealthy
2025-12-30,Chennai,196.5,190.1,174.7,219.5,211.5,Very Unhealthy
2025-12-31,Chennai,191.8,199.8,189.9,227.6,236.4,Very Unhealthy
2026-01-01,Chennai,204.6,221.7,194.7,220.2,257.5,Very Unhealthy
2026-01-02,Chennai,203.0,220.8,186.4,210.6,229.1,Very Unhealthy
2026-01-03,Chennai,135.7,154.8,138.3,150.2,169.4,Unhealthy
2026-01-04,Chennai,144.4,147.0,133.1,158.8,163.9,Unhealthy
2026-01-05,Chennai,196.7,199.7,187.5,197.6,224.3,Very Unhealthy
2026-01-06,Chennai,233.4,225.2,225.8,249.0,260.5,Very Unhealthy
2026-01-07,Chennai,208.6,224.1,207.5,219.1,251.0,Very Unhealthy
2026-01-08,Chennai,185.5,206.6,201.9,201.4,218.7,Very Unhealthy
2026-01-09,Chennai,190.3,226.2,192.5,225.0,243.0,Very Unhealthy
2026-01-10,Chennai,146.6,158.5,147.5,157.3,155.3,Unhealthy
2026-01-11,Chennai,140.7,168.1,138.8,159.7,173.2,Unhealthy
2026-01-12,Chennai,218.0,233.9,213.1,234.0,264.4,Very Unhealthy
2026-01-13,Chennai,217.5,214.7,200.4,235.7,257.3,Very Unhealthy
2026-01-14,Chennai,198.5,180.8,179.2,187.8,188.8,Unhealthy
2026-01-15,Chennai,213.7,214.9,199.7,236.1,236.3,Very Unhealthy
2026-01-16,Chennai,197.9,196.0,186.1,214.2,230.5,Very Unhealthy
2026-01-17,Chennai,167.8,153.5,153.8,163.7,177.7,Unhealthy
2026-01-18,Chennai,167.1,172.3,165.9,182.3,184.2,Unhealthy
2026-01-19,Chennai,193.1,206.5,200.0,218.5,241.7,Very Unhealthy
2026-01-20,Chennai,210.0,224.1,203.3,228.7,245.9,Very Unhealthy
2026-01-21,Chennai,225.7,239.3,219.2,253.3,248.0,Very Unhealthy
2026-01-22,Chennai,201.3,224.7,194.9,221.5,213.8,Very Unhealthy
2026-01-23,Chennai,229.3,222.8,220.3,239.6,262.9,Very Unhealthy
2026-01-24,Chennai,151.1,155.3,147.5,164.3,168.3,Unhealthy
2026-01-25,Chennai,160.5,183.8,156.7,157.3,195.8,Unhealthy
2026-01-26,Chennai,178.8,193.9,178.2,206.7,217.6,Very Unhealthy
2026-01-27,Chennai,208.0,228.0,208.7,250.8,258.0,Very Unhealthy
2026-01-28,Chennai,214.5,228.0,204.3,232.0,249.7,Very Unhealthy
2026-01-29,Chennai,189.9,218.9,189.8,221.6,234.4,Very Unhealthy
2026-01-30,Chennai,207.7,210.9,196.8,222.5,219.0,Very Unhealthy
2026-01-31,Chennai,176.8,179.4,149.2,173.6,199.1,Unhealthy
2026-02-01,Chennai,160.8,175.5,169.8,176.9,184.3,Unhealthy
2026-02-02,Chennai,203.5,207.8,194.2,215.6,228.3,Very Unhealthy
2026-02-03,Chennai,207.6,226.3,201.9,244.7,238.3,Very Unhealthy
2026-02-04,Chennai,215.2,237.1,199.5,230.1,248.6,Very Unhealthy
2026-02-05,Chennai,199.5,238.4,213.7,224.5,244.5,Very Unhealthy
2026-02-06,Chennai,176.1,195.5,184.6,204.3,209.4,Very Unhealthy
2026-02-07,Chennai,159.6,173.2,146.6,146.3,190.5,Unhealthy
2026-02-08,Chennai,147.4,165.2,150.4,182.4,196.3,Unhealthy
2026-02-09,Chennai,216.2,221.8,214.7,243.1,241.5,Very Unhealthy
2026-02-10,Chennai,197.4,208.6,171.8,215.0,229.7,Very Unhealthy
2026-02-11,Chennai,224.3,223.1,202.3,241.5,242.9,Very Unhealthy
2026-02-12,Chennai,207.8,205.8,206.8,214.6,246.6,Very Unhealthy
2026-02-13,Chennai,221.9,224.3,220.9,238.3,247.9,Very Unhealthy
2026-02-14,Chennai,163.5,173.2,172.9,195.1,181.0,Unhealthy
2026-02-15,Chennai,155.3,179.3,149.5,172.5,180.9,Unhealthy
2026-02-16,Chennai,232.7,256.8,229.6,251.5,242.5,Very Unhealthy
2026-02-17,Chennai,233.5,233.9,225.4,235.0,254.3,Very Unhealthy
2026-02-18,Chennai,197.1,203.9,192.3,204.1,241.7,Very Unhealthy
2026-02-19,Chennai,205.2,218.5,196.5,223.4,239.7,Very Unhealthy
2026-02-20,Chennai,194.6,195.1,193.3,213.7,224.5,Very Unhealthy
2026-02-21,Chennai,152.1,174.9,153.8,152.6,179.4,Unhealthy
2026-02-22,Chennai,144.7,147.2,137.3,167.4,171.6,Unhealthy
2026-02-23,Chennai,193.9,204.1,185.4,214.3,231.9,Very Unhealthy
2026-02-24,Chennai,193.7,194.8,199.1,210.4,219.2,Very Unhealthy
2026-02-25,Chennai,194.7,208.4,188.0,214.0,212.1,Very Unhealthy
2026-02-26,Chennai,222.2,229.7,213.3,251.1,237.4,Very Unhealthy
2026-02-27,Chennai,204.1,225.4,186.3,239.0,243.6,Very Unhealthy
2026-02-28,Chennai,160.5,186.8,158.7,190.6,211.7,Very Unhealthy
2026-03-01,Chennai,122.0,139.4,128.9,138.8,148.8,Unhealthy for Sensitive Groups
2026-03-02,Chennai,159.8,185.1,171.7,192.4,213.4,Very Unhealthy
2026-03-03,Chennai,163.8,174.8,157.6,171.1,187.7,Unhealthy
2026-03-04,Chennai,155.2,157.7,151.8,169.4,165.1,Unhealthy
2026-03-05,Chennai,161.9,163.1,164.6,176.3,190.7,Unhealthy
2026-03-06,Chennai,159.2,171.3,154.6,164.9,183.2,Unhealthy
2026-03-07,Chennai,139.0,148.2,134.5,142.8,171.2,Unhealthy
2026-03-08,Chennai,142.6,157.5,137.5,173.7,180.5,Unhealthy
2026-03-09,Chennai,165.5,164.1,163.3,180.1,184.6,Unhealthy
2026-03-10,Chennai,205.0,189.0,181.5,194.4,225.9,Very Unhealthy
2026-03-11,Chennai,178.6,193.3,185.1,196.0,203.7,Very Unhealthy
2026-03-12,Chennai,166.0,179.9,168.7,180.0,201.7,Very Unhealthy
2026-03-13,Chennai,165.5,179.5,150.2,170.4,190.8,Unhealthy
2026-03-14,Chennai,128.5,138.9,126.7,160.3,169.5,Unhealthy
2026-03-15,Chennai,133.3,128.5,116.8,141.1,148.1,Unhealthy for Sensitive Groups
2026-03-16,Chennai,173.2,176.9,170.8,192.1,211.0,Very Unhealthy
2026-03-17,Chennai,156.0,166.6,162.6,182.9,159.5,Unhealthy
2026-03-18,Chennai,166.9,177.8,163.9,184.9,195.9,Unhealthy
2026-03-19,Chennai,188.0,182.6,181.9,213.5,206.5,Very Unhealthy
2026-03-20,Chennai,166.4,153.6,161.5,179.1,186.7,Unhealthy
